added_at,track_name,artists,album,track_id,spotify_url
2023-07-28T21:09:52Z,SKITZO (feat. Young Thug),"Travis Scott, Young Thug",UTOPIA,0bkV1iQHSxBaksUqgEkcbc,https://open.spotify.com/track/0bkV1iQHSxBaksUqgEkcbc
2023-07-28T21:01:20Z,TOPIA TWINS (feat. Rob49 & 21 Savage),"Travis Scott, Rob49, 21 Savage",UTOPIA,0lodMO0qK83vfPiiD7FMEt,https://open.spotify.com/track/0lodMO0qK83vfPiiD7FMEt
2023-07-28T20:56:07Z,I KNOW ?,Travis Scott,UTOPIA,6wsqVwoiVH2kde4k4KKAFU,https://open.spotify.com/track/6wsqVwoiVH2kde4k4KKAFU
2023-07-28T20:52:27Z,DELRESTO (ECHOES) (feat. Beyoncé),"Travis Scott, Beyoncé",UTOPIA,0OEe83mMZ5kaNw5uZQ7ilG,https://open.spotify.com/track/0OEe83mMZ5kaNw5uZQ7ilG
2023-07-28T20:37:35Z,MY EYES,Travis Scott,UTOPIA,4kjI1gwQZRKNDkw1nI475M,https://open.spotify.com/track/4kjI1gwQZRKNDkw1nI475M
2023-07-25T13:21:35Z,Saint Pablo,Kanye West,The Life Of Pablo,1o0kWPueYo94LIjPYOE5Nf,https://open.spotify.com/track/1o0kWPueYo94LIjPYOE5Nf
2023-07-25T13:01:03Z,Bosses Linking With Bosses,"Babyface Ray, Veeze",Summer's Mine,5w2HEVe6nQnn9yYCjeCBfu,https://open.spotify.com/track/5w2HEVe6nQnn9yYCjeCBfu
2023-07-15T17:21:35Z,Day 2 Day,"Tony Shhnow, ManMan Savage",Day 2 Day,5PFA2BNk1Z50vEKyPAf64J,https://open.spotify.com/track/5PFA2BNk1Z50vEKyPAf64J
2023-07-13T15:28:03Z,Global Access (feat. Nate Ruess),"Young Thug, Nate Ruess",BUSINESS IS BUSINESS,79AzC6p5uKHZC4Rb7xrpR1,https://open.spotify.com/track/79AzC6p5uKHZC4Rb7xrpR1
2023-07-13T15:06:20Z,Oh U Went (feat. Drake),"Young Thug, Drake",BUSINESS IS BUSINESS,7qLr3HMApUbyDkUvgIvHnB,https://open.spotify.com/track/7qLr3HMApUbyDkUvgIvHnB
2023-07-13T14:46:33Z,Money On The Dresser,Young Thug,BUSINESS IS BUSINESS,0k88aN0xmk8Xn1zdnyTiPG,https://open.spotify.com/track/0k88aN0xmk8Xn1zdnyTiPG
2023-07-12T19:37:35Z,R e s e n t m e n t,PARTYNEXTDOOR,R e s e n t m e n t,4HISFDmENrT1reZ5nMUe4l,https://open.spotify.com/track/4HISFDmENrT1reZ5nMUe4l
2023-07-12T18:10:41Z,Want Me Dead (feat. 21 Savage),"Young Thug, 21 Savage",BUSINESS IS BUSINESS,3GXjlz7evuodm50dfiDDWo,https://open.spotify.com/track/3GXjlz7evuodm50dfiDDWo
2023-07-09T14:25:10Z,Donda Bag,Babyface Ray,Donda Bag,3LLFWERU6KNXkBmn2fggNS,https://open.spotify.com/track/3LLFWERU6KNXkBmn2fggNS
2023-07-06T13:48:07Z,Of Course (Bonus Track),Lil Uzi Vert,Pink Tape,2cg9zc2ba5HGiGMTu4oj69,https://open.spotify.com/track/2cg9zc2ba5HGiGMTu4oj69
2023-07-06T13:42:27Z,I Gotta,Lil Uzi Vert,Pink Tape,3lcfs9Qjfxzy00VSVkixDv,https://open.spotify.com/track/3lcfs9Qjfxzy00VSVkixDv
2023-07-01T04:53:18Z,The Truth - Acoustic,Moonchild,The Truth (Acoustic),5uWBV0sK0PmWv574AhLt2p,https://open.spotify.com/track/5uWBV0sK0PmWv574AhLt2p
2023-07-01T04:45:56Z,"False Idols (with Lil Baby, Suzanna Son)","The Weeknd, Lil Baby, Suzanna Son",The Idol Episode 5 Part 1 (Music from the HBO Original Series),6cViXqp01e3FrAaseuiSAV,https://open.spotify.com/track/6cViXqp01e3FrAaseuiSAV
2023-06-25T17:00:59Z,Hellcat Kenny (feat. Lil Uzi Vert),"Young Thug, Lil Uzi Vert",BUSINESS IS BUSINESS,5nYygW7bTgPOhckh3uDR9L,https://open.spotify.com/track/5nYygW7bTgPOhckh3uDR9L
2023-06-23T20:19:04Z,"SCIENTISTS & ENGINEERS [Feat. Future, Eryn Allen Kane]","Killer Mike, André 3000, Eryn Allen Kane, Future","SCIENTISTS & ENGINEERS [Feat. Future, Eryn Allen Kane]",2RHKzvzdxXANTOKtbZnuLo,https://open.spotify.com/track/2RHKzvzdxXANTOKtbZnuLo
2023-06-23T19:15:56Z,The Glade,"Sean Leon, Daniel Caesar",The Glade,4tEeJe0AS4TbihaokDG6hG,https://open.spotify.com/track/4tEeJe0AS4TbihaokDG6hG
2023-06-11T14:32:35Z,SPINACH,DavidTheTragic,I COULD GET HIGHER,1L9mc0NDbvaOFEeotgU7vb,https://open.spotify.com/track/1L9mc0NDbvaOFEeotgU7vb
2023-06-11T14:24:35Z,The Hillbillies,"Baby Keem, Kendrick Lamar",The Hillbillies,1h6w4POXM2LfG4ZD4xUfZQ,https://open.spotify.com/track/1h6w4POXM2LfG4ZD4xUfZQ
2023-06-10T14:22:04Z,Who Told You (feat. Drake),"J Hus, Drake",Who Told You (feat. Drake),40EXFgNMOIQRQOwJZ8mJkC,https://open.spotify.com/track/40EXFgNMOIQRQOwJZ8mJkC
2023-05-24T16:16:14Z,Raindrops (Insane) [with Travis Scott],"Metro Boomin, Travis Scott",HEROES & VILLAINS,4qf2G3v1ychaRZ0glmrkES,https://open.spotify.com/track/4qf2G3v1ychaRZ0glmrkES
2023-05-21T03:28:19Z,Bi Polar,G Herbo,Humble Beast (Deluxe),2dob4YYa4UirxvoO22UF2G,https://open.spotify.com/track/2dob4YYa4UirxvoO22UF2G
2023-05-20T02:47:46Z,New Type (feat. Childish Gambino),"Summer Walker, Childish Gambino",CLEAR 2: SOFT LIFE EP,35PofXWEoF8DnGTA1SIuyJ,https://open.spotify.com/track/35PofXWEoF8DnGTA1SIuyJ
2023-05-05T12:49:59Z,Real Sisters,Future,DS2 (Deluxe),5GhJq5J9ZWIEDZdyw7EWzt,https://open.spotify.com/track/5GhJq5J9ZWIEDZdyw7EWzt
2023-05-03T23:04:27Z,Camino,Candelaria Zamar,Una Linterna,2SWc0jvJL69iC8kVqFmOO1,https://open.spotify.com/track/2SWc0jvJL69iC8kVqFmOO1
2023-05-03T23:01:04Z,Cancion Fantasma,Candelaria Zamar,Una Linterna,7DmEzwQG2BBulWzRZBdIFB,https://open.spotify.com/track/7DmEzwQG2BBulWzRZBdIFB
2023-05-01T23:18:01Z,Mailbox,Chief Keef,Dedication,7w1orjTPHAwDnmbdPzrpNT,https://open.spotify.com/track/7w1orjTPHAwDnmbdPzrpNT
2023-05-01T23:12:44Z,Kills,Chief Keef,Dedication,0PA5vHHfpUq7HWiMA1y5TN,https://open.spotify.com/track/0PA5vHHfpUq7HWiMA1y5TN
2023-04-30T03:11:48Z,FAMJAM4000,Jordan Ward,FORWARD,08vlprFBmwh9TQnjXUtZDG,https://open.spotify.com/track/08vlprFBmwh9TQnjXUtZDG
2023-04-15T13:35:10Z,EVERYTHING CUSTOM - MANNY MEGZ REMIX,"Hus KingPin, Westside Gunn, Manny Megz, Tristate, Lyric Jones",Everything Custom (Manny Megz Remix),4AdM6POeKnUaCJYacEvQM7,https://open.spotify.com/track/4AdM6POeKnUaCJYacEvQM7
2023-04-15T13:08:52Z,Quagen,"Bay Swag, G Herbo",Quagen,4XzYDjSECJx8zxVwVPbn9t,https://open.spotify.com/track/4XzYDjSECJx8zxVwVPbn9t
2023-04-07T05:59:31Z,Search & Rescue,Drake,Search & Rescue,7aRCf5cLOFN1U7kvtChY1G,https://open.spotify.com/track/7aRCf5cLOFN1U7kvtChY1G
2023-03-31T04:59:57Z,Rusty,Veeze,Navy Wavy,1GUkg4NUGWfnKTB77Tamyf,https://open.spotify.com/track/1GUkg4NUGWfnKTB77Tamyf
2023-03-31T04:52:40Z,GOMD,Veeze,GOMD,6qlQIOubQeiG3byhhqwPfU,https://open.spotify.com/track/6qlQIOubQeiG3byhhqwPfU
2023-03-23T14:21:43Z,Valentine,Orion Sun,A Collection of Fleeting Moments and Daydreams,1y7T4o4xX5aXW2f8sDIzfj,https://open.spotify.com/track/1y7T4o4xX5aXW2f8sDIzfj
2023-03-23T14:10:24Z,COFFEE BEAN,Travis Scott,ASTROWORLD,6vnfObZ4Ys70SBAtti1xZ9,https://open.spotify.com/track/6vnfObZ4Ys70SBAtti1xZ9
2023-03-16T15:09:26Z,Una Buena Cosa,Candelaria Zamar,Una Linterna,2E9SLRpuzbO5xZ5I4NgMCf,https://open.spotify.com/track/2E9SLRpuzbO5xZ5I4NgMCf
2023-03-11T14:33:27Z,Como Que No,Gustavo Pena - El Príncipe,Lado D (Digital) [Espíritu Inquieto],4Il3mAsbDvbNHSN5C9SUAQ,https://open.spotify.com/track/4Il3mAsbDvbNHSN5C9SUAQ
2023-03-11T14:30:20Z,Alturas Confusas,Lola Parda,Parda,4XMX5QYWy7i0kMjZvIMKfX,https://open.spotify.com/track/4XMX5QYWy7i0kMjZvIMKfX
2023-03-07T06:26:34Z,Peaches & Eggplants (feat. 21 Savage),"Young Nudy, 21 Savage",Gumbo,2KcQ0PbPj0O3P48B9YX7iN,https://open.spotify.com/track/2KcQ0PbPj0O3P48B9YX7iN
2023-02-22T14:32:24Z,Niagara Falls (Foot or 2) [with Travis Scott & 21 Savage],"Metro Boomin, Travis Scott, 21 Savage",HEROES & VILLAINS,4WuOWVnAqvEQxgSRrspBgt,https://open.spotify.com/track/4WuOWVnAqvEQxgSRrspBgt
2023-02-18T05:40:54Z,Watch This - ARIZONATEARS Pluggnb Remix,"Lil Uzi Vert, sped up nightcore, ARIZONATEARS",Watch This (ARIZONATEARS Pluggnb Remix),0FA4wrjDJvJTTU8AepZTup,https://open.spotify.com/track/0FA4wrjDJvJTTU8AepZTup
2023-02-15T00:13:43Z,Vibin' Out,"FKJ, ((( O )))",French Kiwi Juice,6SEolIp22t0DzeBfCBo3hr,https://open.spotify.com/track/6SEolIp22t0DzeBfCBo3hr
2023-02-14T23:44:18Z,Moon River,Frank Ocean,Moon River,41cpvQ2GyGb2BRdIRSsTqK,https://open.spotify.com/track/41cpvQ2GyGb2BRdIRSsTqK
2023-02-12T13:16:56Z,Ron Artest,"Babyface Ray, 42 Dugg",Ron Artest,4Wlz0HsHZlJy0NDK2h6jq6,https://open.spotify.com/track/4Wlz0HsHZlJy0NDK2h6jq6
2023-02-06T14:11:42Z,Para ver las estrellas,Gustavo Pena - El Príncipe,La Fuente de la Juventud,7tIENPfOYaRDt4KBcBvh4s,https://open.spotify.com/track/7tIENPfOYaRDt4KBcBvh4s
2023-02-04T21:57:18Z,Quisiera despertar,Gustavo Pena - El Príncipe,Buraco Incivilizado I y II. 1984/86,3NOBLWS9KX9BfMYsJmPEqj,https://open.spotify.com/track/3NOBLWS9KX9BfMYsJmPEqj
2023-02-04T21:24:32Z,Cautela,José Vicentes,Cautela,6j49sHliDlC9FtJSYjj5eU,https://open.spotify.com/track/6j49sHliDlC9FtJSYjj5eU
2023-01-28T16:59:29Z,drive ME crazy!,"Lil Yachty, Diana Gordon",Let’s Start Here.,6luBKkFUt5wTwz7hpLhp12,https://open.spotify.com/track/6luBKkFUt5wTwz7hpLhp12
2023-01-24T20:13:07Z,Señora Diana La Ví,"Eduardo Mateo, Diane Denoir",El Tartamudo,1WHun58cINB7qnT60KcHtQ,https://open.spotify.com/track/1WHun58cINB7qnT60KcHtQ
2023-01-14T02:12:32Z,Spending Addiction,Gunna,Drip Season 3 (Deluxe),5diN5Ht0cc3B7iAbYde8i3,https://open.spotify.com/track/5diN5Ht0cc3B7iAbYde8i3
2023-01-14T00:51:13Z,Jasmine - Demo,Jai Paul,Leak 04-13 (Bait Ones),44LAHDPaM5dvkmmD5w1W84,https://open.spotify.com/track/44LAHDPaM5dvkmmD5w1W84
2022-12-26T00:39:17Z,TRAP LORD,SlimeGoon9,TRAP LORD,2wYQosEhlgO2sG8H3SPrmM,https://open.spotify.com/track/2wYQosEhlgO2sG8H3SPrmM
2022-12-15T14:05:22Z,Walk Em Down (Don't Kill Civilians) [with 21 Savage & feat. Mustafa],"Metro Boomin, 21 Savage, Mustafa",HEROES & VILLAINS,1UsQe17Ef7tV1ahFqHEFR3,https://open.spotify.com/track/1UsQe17Ef7tV1ahFqHEFR3
2022-12-09T15:08:30Z,Open Arms (feat. Travis Scott),"SZA, Travis Scott",SOS,0xaFw2zDYf1rIJWl2dXiSF,https://open.spotify.com/track/0xaFw2zDYf1rIJWl2dXiSF
2022-12-08T03:18:32Z,Soul Tie,"Ajani Jones, Core REX, S-O-S",Soul Tie,6rDi6J47Xv5UFBy9o7GMpe,https://open.spotify.com/track/6rDi6J47Xv5UFBy9o7GMpe
2022-12-02T19:57:04Z,Niagara Falls (Foot or 2) [with Travis Scott & 21 Savage],"Metro Boomin, Travis Scott, 21 Savage",HEROES & VILLAINS,5XJWEh8huqG0l9RgRyArtv,https://open.spotify.com/track/5XJWEh8huqG0l9RgRyArtv
2022-12-02T19:43:52Z,Trance (with Travis Scott & Young Thug),"Metro Boomin, Travis Scott, Young Thug",HEROES & VILLAINS,7Ap7Fpqnh2BUQBQxbLEC9I,https://open.spotify.com/track/7Ap7Fpqnh2BUQBQxbLEC9I
2022-12-01T20:07:34Z,Fake Luv,Babyface Ray,For You,288pVCIQNp4QkhqaUh93ix,https://open.spotify.com/track/288pVCIQNp4QkhqaUh93ix
2022-11-30T20:51:27Z,One Minute (feat. Lucki),"Tony Seltzer, LUCKI",Hey Tony,4Fi3d1arsluud607gTW16z,https://open.spotify.com/track/4Fi3d1arsluud607gTW16z
2022-11-30T20:43:32Z,Draw Down,"Rich Homie Quan, Young Thug",We Are the South,0FmhekFUKySairxOND7Nsp,https://open.spotify.com/track/0FmhekFUKySairxOND7Nsp
2022-11-30T20:42:05Z,30 Boppa,EST Gee,I Still Dont Feel Nun,3JF5uKi0M1RPLnji4QAQMO,https://open.spotify.com/track/3JF5uKi0M1RPLnji4QAQMO
2022-11-30T20:39:14Z,Hit a Lick (feat. Playboi Carti),"Harry Fraud, Playboi Carti",The Coast,7vkY3SXqcytzGs5wuJHL5S,https://open.spotify.com/track/7vkY3SXqcytzGs5wuJHL5S
2022-11-25T13:11:34Z,MYSELF,"K$upreme, evilgiane",Surf Da World,5HyMn0GaqpUnyAaD4AhjjH,https://open.spotify.com/track/5HyMn0GaqpUnyAaD4AhjjH
2022-11-25T13:11:31Z,Queen Latifah,Slimesito,Scarface Sito,722H4pyqrEbE9DhbBtU3Xp,https://open.spotify.com/track/722H4pyqrEbE9DhbBtU3Xp
2022-11-25T13:08:21Z,Apollo,Slimesito,Vida BraZy,1nVi9rPxGioZb8AawJZwkM,https://open.spotify.com/track/1nVi9rPxGioZb8AawJZwkM
2022-11-25T13:04:59Z,Plato o Plomo,"Slimesito, Dolan Beatz",Out On Bond,41FZRVpQRi9naQWHvQ19rL,https://open.spotify.com/track/41FZRVpQRi9naQWHvQ19rL
2022-11-25T13:02:08Z,Foreign shooter,Slimesito,Scarface Sito,2tIIRaV0hCh297KeYuLyCm,https://open.spotify.com/track/2tIIRaV0hCh297KeYuLyCm
2022-11-25T12:59:15Z,Same Shit,Slimesito,Same Shit,11ySO90xb3U71cZkT9O6iH,https://open.spotify.com/track/11ySO90xb3U71cZkT9O6iH
2022-11-25T12:59:11Z,Queen Latifah,Slimesito,Scarface Sito,3EcFEq1cxpIG7y4Gy0Gm6a,https://open.spotify.com/track/3EcFEq1cxpIG7y4Gy0Gm6a
2022-11-25T12:59:06Z,Foreign shooter,Slimesito,Scarface Sito,2XBMS85MDJ4mOpvuoiWdms,https://open.spotify.com/track/2XBMS85MDJ4mOpvuoiWdms
2022-11-24T04:05:51Z,Slay Like Santa,Kodak Black,Kutthroat Bill: Vol. 1,3Kj9pwFxtYXEQR4ZsZg3NU,https://open.spotify.com/track/3Kj9pwFxtYXEQR4ZsZg3NU
2022-11-24T03:47:29Z,Everybody,Real Boston Richey,Public Housing,4R77VQSII5rk2MZXxtYQbU,https://open.spotify.com/track/4R77VQSII5rk2MZXxtYQbU
2022-11-24T02:21:53Z,I Want You (with Future),"Real Boston Richey, Future",Public Housing,30pBgahZNXNLvtQVi5HUxQ,https://open.spotify.com/track/30pBgahZNXNLvtQVi5HUxQ
2022-11-24T02:18:56Z,Bullseye 2 (with Future),"Real Boston Richey, Future",Public Housing,1glNxnW018oGrJoYRHQV9Q,https://open.spotify.com/track/1glNxnW018oGrJoYRHQV9Q
2022-11-24T02:15:20Z,Keep Dissing 2 (with Lil Durk),"Real Boston Richey, Lil Durk",Public Housing,3JFUEyfKdoCzAd2Gjj1dZZ,https://open.spotify.com/track/3JFUEyfKdoCzAd2Gjj1dZZ
2022-11-18T19:07:45Z,One Blood,Slimesito,Dedication,1BOB4RRI6DjwUM4Ey7ynRG,https://open.spotify.com/track/1BOB4RRI6DjwUM4Ey7ynRG
2022-11-16T05:15:51Z,Just Like Me - Sped Up,Summer Walker,Last Day Of Summer (Sped Up),6TKQTbGwdePkDTEOqb60U2,https://open.spotify.com/track/6TKQTbGwdePkDTEOqb60U2
2022-11-16T04:51:42Z,Shame - Sped Up,Summer Walker,Last Day Of Summer (Sped Up),0h9GRF6sk6ryhOmqp5V3yh,https://open.spotify.com/track/0h9GRF6sk6ryhOmqp5V3yh
2022-11-12T22:33:07Z,From My Heart And My Soul (feat. Tarriona Tank Ball & Phoelix),"Terrace Martin, Robert Glasper, 9th Wonder, Kamasi Washington, Dinner Party, Tarriona 'Tank' Ball, Phoelix",Dinner Party: Dessert,1G3T5V2s3fKF0jhSjr2ZjQ,https://open.spotify.com/track/1G3T5V2s3fKF0jhSjr2ZjQ
2022-11-11T14:01:42Z,Lock It Up,"Nascent, Duckwrth, Saba",Minus The Bullshit Life's Great,1GIKDc28Z95bWSIXgkr3y3,https://open.spotify.com/track/1GIKDc28Z95bWSIXgkr3y3
2022-11-06T04:35:55Z,LIMB,Planet Giza,Don't Throw Rocks At The Moon,5RG1HRQocUAafoCrGd9lY5,https://open.spotify.com/track/5RG1HRQocUAafoCrGd9lY5
2022-11-06T04:33:47Z,13,LUCKI,FLAWLESS LIKE ME,2ZqfDTYlf3Qc0M1L2FYLyb,https://open.spotify.com/track/2ZqfDTYlf3Qc0M1L2FYLyb
2022-11-06T04:29:53Z,Gold Man,Maxo,SMILE,7MzTgNWj3HVpFNMXnY3fmk,https://open.spotify.com/track/7MzTgNWj3HVpFNMXnY3fmk
2022-11-06T04:22:20Z,Piggypink,Hotel Ugly,Piggypink,7oe04qLMdQxHXhcGIfShXf,https://open.spotify.com/track/7oe04qLMdQxHXhcGIfShXf
2022-11-06T04:18:52Z,HANG LOW (feat. James Robinson),"BLK ODYSSY, James Robinson",BLK VINTAGE,5nR6MBAFCdusf8C3BZGtop,https://open.spotify.com/track/5nR6MBAFCdusf8C3BZGtop
2022-11-06T03:42:07Z,Someone New,Sonder,Too Late To Die Young,6uYf05g0HXNsjB1JEhaaVl,https://open.spotify.com/track/6uYf05g0HXNsjB1JEhaaVl
2022-11-06T03:42:06Z,Break You Off,Sonder,Too Late To Die Young,3ijLtvQmoX17q1wTgU7SiI,https://open.spotify.com/track/3ijLtvQmoX17q1wTgU7SiI
2022-11-06T03:42:05Z,Indonesian Fantasies,Sonder,Too Late To Die Young,3NktF1rRdORH8FH3p8wKp3,https://open.spotify.com/track/3NktF1rRdORH8FH3p8wKp3
2022-11-06T03:42:03Z,Mad Riches,Sonder,Too Late To Die Young,0vA6Nhloi5UX2jmqX5Tvk9,https://open.spotify.com/track/0vA6Nhloi5UX2jmqX5Tvk9
2022-11-06T03:41:55Z,Make Me Stay,Sonder,Too Late To Die Young,3REQkt60mafExNVnJehMdL,https://open.spotify.com/track/3REQkt60mafExNVnJehMdL
2022-11-05T19:09:09Z,Pussy and Drank (with Lil Uzi Vert),"Lil Double 0, Lil Uzi Vert",Walk Down World,1XNqOTLYHqrfswebcBpI0B,https://open.spotify.com/track/1XNqOTLYHqrfswebcBpI0B
2022-11-05T18:56:59Z,GTA,Lil Double 0,Walk Down World,7CnVXXmrX3nakVKPZrdfok,https://open.spotify.com/track/7CnVXXmrX3nakVKPZrdfok
2022-11-05T15:31:06Z,Privileged Rappers,"Drake, 21 Savage",Her Loss,7l2nxyx7IkBX5orhkALg0V,https://open.spotify.com/track/7l2nxyx7IkBX5orhkALg0V
2022-11-05T03:49:02Z,Hunna,Nebu Kiniza,Hunna,6r3Aomddyv7Be2eUTFDt8a,https://open.spotify.com/track/6r3Aomddyv7Be2eUTFDt8a
2022-11-04T13:22:41Z,On BS,"Drake, 21 Savage",Her Loss,34tz0eDhGuFErIuW3q4mPX,https://open.spotify.com/track/34tz0eDhGuFErIuW3q4mPX
2022-11-04T13:19:53Z,Rich Flex,"Drake, 21 Savage",Her Loss,1bDbXMyjaUIooNwFE9wn0N,https://open.spotify.com/track/1bDbXMyjaUIooNwFE9wn0N
2022-11-04T13:14:09Z,Major Distribution,"Drake, 21 Savage",Her Loss,46s57QULU02Voy0Kup6UEb,https://open.spotify.com/track/46s57QULU02Voy0Kup6UEb
2022-11-04T05:14:16Z,Louphoria (with Cruza),"Smino, Cruza",Luv 4 Rent,0E1GJFHAHBQLNyh7VZqDoZ,https://open.spotify.com/track/0E1GJFHAHBQLNyh7VZqDoZ
2022-11-04T05:14:14Z,Ole Ass Kendrick,Smino,Luv 4 Rent,2qApuf4yp1c6sTMj9BJ8bo,https://open.spotify.com/track/2qApuf4yp1c6sTMj9BJ8bo
2022-11-04T04:38:47Z,"Pro Freak (with Doechii, Fatman Scoop)","Smino, Doechii, Fatman Scoop",Luv 4 Rent,16jl1W58vcK8Jd5ZGbvd5f,https://open.spotify.com/track/16jl1W58vcK8Jd5ZGbvd5f
2022-11-04T03:19:11Z,The Cut Off (feat. kiLL edward),"J. Cole, kiLL edward",KOD,3rFF7kSm5qBOOPs6ljFgPp,https://open.spotify.com/track/3rFF7kSm5qBOOPs6ljFgPp
2022-11-03T14:32:33Z,Wake Em up,Loe Shimmy,Wake Em up,2J1ADO0smbIlQYBhkR5iKU,https://open.spotify.com/track/2J1ADO0smbIlQYBhkR5iKU
2022-11-03T13:55:11Z,I Wonder,Kanye West,Graduation,7rbECVPkY5UODxoOUVKZnA,https://open.spotify.com/track/7rbECVPkY5UODxoOUVKZnA
2022-11-02T17:47:42Z,太陽さん,Ichiko Aoba,マホロボシヤ,1yycinn2WICj4UKGQ9xPjD,https://open.spotify.com/track/1yycinn2WICj4UKGQ9xPjD
2022-11-02T17:39:46Z,Pass the Water,Raé Luna,Pass the Water,2NHw5FlH9SCmJGk7HtQJKP,https://open.spotify.com/track/2NHw5FlH9SCmJGk7HtQJKP
2022-11-01T03:56:27Z,All Of Us (Ashawo),Fireboy DML,Playboy,6459gZKddpOoPIH8PAcCwS,https://open.spotify.com/track/6459gZKddpOoPIH8PAcCwS
2022-10-31T17:14:49Z,understand,Omah Lay,Boy Alone,6oOCGD2Sp9UTcDsuDz8Hdu,https://open.spotify.com/track/6oOCGD2Sp9UTcDsuDz8Hdu
2022-10-28T19:10:13Z,Pudgy (with Lil Uzi Vert),"Smino, Lil Uzi Vert",Luv 4 Rent,4oebzB09U8UoYtNnS6vTjt,https://open.spotify.com/track/4oebzB09U8UoYtNnS6vTjt
2022-10-27T00:43:13Z,3am,YoungBoy Never Broke Again,Until I Return,6Gf7OQmh3Ra5XJkF4Vug4d,https://open.spotify.com/track/6Gf7OQmh3Ra5XJkF4Vug4d
2022-10-23T18:29:01Z,All That (with Kodak Black),"G Herbo, Kodak Black",Survivor's Remorse: A Side & B Side,4pE1289TEn8kZ87N08lPOp,https://open.spotify.com/track/4pE1289TEn8kZ87N08lPOp
2022-10-23T00:24:31Z,Justine's Interlude - A COLORS SHOW,GoldLink,Justine's Interlude - A COLORS SHOW,1Ajoi45AjYqloARp5ufaVK,https://open.spotify.com/track/1Ajoi45AjYqloARp5ufaVK
2022-10-21T16:43:14Z,Just Wanna Rock,Lil Uzi Vert,Just Wanna Rock,4FyesJzVpA39hbYvcseO2d,https://open.spotify.com/track/4FyesJzVpA39hbYvcseO2d
2022-10-20T23:14:38Z,Binz,Solange,When I Get Home,7yvdp8dqmxExSJwT2fn6Xq,https://open.spotify.com/track/7yvdp8dqmxExSJwT2fn6Xq
2022-10-16T01:53:36Z,I Get Out - Live,Ms. Lauryn Hill,MTV Unplugged No. 2.0,4iwmTjkAokDyP9S51mpzQy,https://open.spotify.com/track/4iwmTjkAokDyP9S51mpzQy
2022-10-15T21:28:39Z,Mystery of Iniquity - Live,Ms. Lauryn Hill,MTV Unplugged No. 2.0,5KZwRD3KklSP73jnLoNWtF,https://open.spotify.com/track/5KZwRD3KklSP73jnLoNWtF
2022-10-15T21:00:46Z,Just Like Water - Live,Ms. Lauryn Hill,MTV Unplugged No. 2.0,4GedwOz9QDga5UI6n1wUPW,https://open.spotify.com/track/4GedwOz9QDga5UI6n1wUPW
2022-10-14T23:41:38Z,I Gotta Find Peace of Mind - Live,Ms. Lauryn Hill,MTV Unplugged No. 2.0,6ocxCGYgcmZhCeTT1yuNkt,https://open.spotify.com/track/6ocxCGYgcmZhCeTT1yuNkt
2022-10-14T17:47:55Z,G Nikes (feat. Polo G),"Nardo Wick, Polo G",Who is Nardo Wick?? (Deluxe),7asQMsxC6dNgY0inCzJC5O,https://open.spotify.com/track/7asQMsxC6dNgY0inCzJC5O
2022-10-14T12:44:01Z,California Breeze,Lil Baby,It's Only Me,6ug9fUi5oLLgQgOF1G8WkM,https://open.spotify.com/track/6ug9fUi5oLLgQgOF1G8WkM
2022-10-14T02:59:55Z,Gonna Love Me,Teyana Taylor,K.T.S.E.,3nXrCAE44KlevAkQB2XWcN,https://open.spotify.com/track/3nXrCAE44KlevAkQB2XWcN
2022-10-14T02:42:01Z,Doo Wop (That Thing),Ms. Lauryn Hill,The Miseducation of Lauryn Hill,0uEp9E98JB5awlA084uaIg,https://open.spotify.com/track/0uEp9E98JB5awlA084uaIg
2022-10-14T02:39:53Z,Can't Take My Eyes Off of You - (I Love You Baby),Ms. Lauryn Hill,The Miseducation of Lauryn Hill,2GFExyKXf9383tSRSrEHEt,https://open.spotify.com/track/2GFExyKXf9383tSRSrEHEt
2022-10-14T01:32:58Z,Forgive Them Father,Ms. Lauryn Hill,The Miseducation of Lauryn Hill,2RPhXg9D4JOkryUznL0aaB,https://open.spotify.com/track/2RPhXg9D4JOkryUznL0aaB
2022-10-14T01:25:20Z,Nothing Even Matters (feat. D'Angelo),"Ms. Lauryn Hill, D'Angelo",The Miseducation of Lauryn Hill,1Q0lOGB52skgfzdcq233vs,https://open.spotify.com/track/1Q0lOGB52skgfzdcq233vs
2022-10-14T01:19:13Z,Lost Ones,Ms. Lauryn Hill,The Miseducation of Lauryn Hill,71XhXay6rKPZCVAaDtFlSR,https://open.spotify.com/track/71XhXay6rKPZCVAaDtFlSR
2022-10-14T00:59:29Z,I Used to Love Him (feat. Mary J. Blige),"Ms. Lauryn Hill, Mary J. Blige",The Miseducation of Lauryn Hill,3IRdgbdqDcmJBIa6TY2mKX,https://open.spotify.com/track/3IRdgbdqDcmJBIa6TY2mKX
2022-10-12T16:06:07Z,Whoa,Snoh Aalegra,"- Ugh, those feels again",2E0UymXqHER6j37pBoHTC0,https://open.spotify.com/track/2E0UymXqHER6j37pBoHTC0
2022-10-12T01:18:06Z,Time,Snoh Aalegra,FEELS,3GTpHuThSwghiUEvVQCwsz,https://open.spotify.com/track/3GTpHuThSwghiUEvVQCwsz
